Date,HeureDebut,Duree,Cours,CodeCours,Local,Site,ConcatAnneeEtudeSection_UF
2024-01-19,8:30,30,Anglais premier quadrimestre,J106EN1,204,WLW,1° Droit
2024-01-19,8:30,30,Droit des contrats et de la responsabilité,B102,S23,WLW,1° e-business
2024-01-19,8:30,30,Droit des contrats et de la responsabilité,B102,S26,WLW,1° e-business
2024-01-19,8:30,30,Anglais premier quadrimestre,B111EN1,LR12,LLN,1° e-business
2024-01-19,8:30,30,Anglais premier quadrimestre,B111EN1,S21,WLW,1° e-business
2024-01-19,8:30,30,Anglais premier quadrimestre,B111EN1,S24,WLW,1° e-business
2024-01-19,8:30,30,Anglais premier quadrimestre,B111EN1,S25,WLW,1° e-business
2024-01-19,8:30,30,Soft skills au service de l'entreprise,B1211,R25,WLW,1° e-business
2024-01-19,8:30,30,Soft skills au service de l'entreprise,B1211,R28,WLW,1° e-business
2024-01-19,8:30,30,Soft skills au service de l'entreprise,B1211,S30,WLW,1° e-business
2024-01-19,8:30,60,Néerlandais premier quadrimestre,X113NL1,Teams Oral,WLW,1° International Business
2024-01-19,8:30,90,Environnement Légal I,X107,A01,WLW,1° International Business
2024-01-19,8:30,90,Environnement Légal I,X107,A04,WLW,1° International Business
2024-01-19,8:30,90,Environnement Légal I,X107,B 11&12,WLW,1° International Business
2024-01-19,8:30,90,Environnement Légal I,X107,B 21&22,WLW,1° International Business
2024-01-19,8:30,90,Environnement Légal I,X107,R23,WLW,1° International Business
2024-01-19,8:30,30,Communication en anglais,AM1AN,31,EUR,1° Management du tourisme et des loisirs
2024-01-19,8:30,30,Communication en anglais,AM1AN,LR09,LLN,1° Management du tourisme et des loisirs
2024-01-19,8:30,30,Communication en anglais,AM1AN,LR10,LLN,1° Management du tourisme et des loisirs
2024-01-19,8:30,30,Communication en anglais,AM1AN,LR11,LLN,1° Management du tourisme et des loisirs
2024-01-19,8:30,30,Approche du consommateur,MK1081,104,WLW,1° Marketing
2024-01-19,8:30,30,Anglais premier quadrimestre,MK111EN1,105,WLW,1° Marketing
2024-01-19,8:30,30,Anglais premier quadrimestre,MK111EN1,LR13,LLN,1° Marketing
2024-01-19,8:30,30,Anglais premier quadrimestre,MK111EN1,R03,WLW,1° Marketing
2024-01-19,8:30,30,Anglais premier quadrimestre,MK111EN1,R04,WLW,1° Marketing
2024-01-19,8:30,30,Néerlandais premier quadrimestre,MK112NL1,107,WLW,1° Marketing
2024-01-19,8:30,30,Néerlandais premier quadrimestre,MK112NL1,208,WLW,1° Marketing
2024-01-19,8:30,30,Néerlandais premier quadrimestre,MK112NL1,R24,WLW,1° Marketing
2024-01-19,8:30,30,Néerlandais premier quadrimestre,MK112NL1,Teams Oral,LLN,1° Marketing
2024-01-19,8:30,30,Espagnol premier quadrimestre,MK112SP1,LR15,LLN,1° Marketing
2024-01-19,8:30,20,Electricité I (Théorie),T1041,P.C. (UCL),LLN,1° Technologie de l'informatique
2024-01-19,8:30,120,Architecture et systèmes numériques ,A2141,S22 (sch),SCH,2° Automatisation
2024-01-19,8:30,30,Néerlandais des affaires premier quadrimestre,B211NL1,Teams Oral,WLW,2° e-business
2024-01-19,8:30,75,Dessin électrique,E2083,S13,SCH,2° Electromécanique
2024-01-19,8:30,75,Dessin électrique,E2083,S30 (sch),SCH,2° Electromécanique
2024-01-19,8:30,60,Anglais des affaires I premier quadrimestre,X2021,209,WLW,2° International Business
2024-01-19,8:30,60,Anglais des affaires I premier quadrimestre,X2021,R07,WLW,2° International Business
2024-01-19,8:30,120,Tourisme durable,AM2TD,-2 SALLE,EUR,2° Management du tourisme et des loisirs
2024-01-19,8:30,15,Systèmes d'exploitation II (Pratique),T2052,L121,LLN,2° Technologie de l'informatique
2024-01-19,8:30,30,Néerlandais des affaires 2,C303NL,101,WLW,3° Comptabilité
2024-01-19,8:30,30,Le monde civil et pénal,J305CP,S28,WLW,3° Droit
2024-01-19,8:30,30,Le secteur public,J305PUB,S22,WLW,3° Droit
2024-01-19,8:30,45,Management of an e-commerce project,B3041EC,L133,LLN,3° e-business
2024-01-19,8:30,30,Labo HVAC,E3042,S12,SCH,3° Electromécanique
2024-01-19,8:30,15,Gestion de projet avancée,T3041,L124,LLN,3° Technologie de l'informatique
2024-01-19,9:0,60,Labo DC,E1152,TLAB,SCH,1° Electromécanique
2024-01-22,10:0,60,Webdesign,B2132,A01,WLW,2° e-business
2024-01-22,10:0,60,Webdesign,B2132,L128&L129,LLN,2° e-business
2024-01-22,10:0,60,Webdesign,B2132,L134,LLN,2° e-business
2024-01-22,10:0,60,Webdesign,B2132,R23,WLW,2° e-business
2024-01-22,10:30,75,Dessin électrique,E1122,S13,SCH,1° Electromécanique
2024-01-22,10:45,75,Dessin électrique,E1122,S22 (sch),SCH,1° Electromécanique
2024-01-22,10:45,75,Dessin électrique,E1122,S30 (sch),SCH,1° Electromécanique
2024-01-22,10:45,120,Gestion budgétaire,C2152,124,WLW,2° Comptabilité
2024-01-22,10:45,120,Gestion budgétaire,C2152,125,WLW,2° Comptabilité
2024-01-22,10:45,120,Gestion budgétaire,C2152,127,WLW,2° Comptabilité
2024-01-22,10:45,120,Gestion budgétaire,C2152,128,WLW,2° Comptabilité
2024-01-22,10:45,60,Néerlandais des affaires II,X315NL,R03,WLW,3° International Business
2024-01-22,11:0,30,Communication orale en Néerlandais,AE1NO,26,EUR,1° Assistant de direction
2024-01-22,11:0,30,Communication orale en Néerlandais,AE1NO,31,EUR,1° Assistant de direction
2024-01-22,11:0,30,Communication orale en Néerlandais,AE1NO,33,EUR,1° Assistant de direction
2024-01-22,11:0,30,Communication orale en Néerlandais,AE1NO,34,EUR,1° Assistant de direction
2024-01-22,11:0,40,Dépannage électrique,A2162,S4LE,SCH,2° Automatisation
2024-01-22,11:0,30,Espagnol: Commu E / O,AE3ES,24,EUR,3° Assistant de direction
2024-01-22,11:0,15,Introduction aux progiciels de gestion intégrés,C3073GEST,LR09,LLN,3° Comptabilité
2024-01-22,13:30,60,Marketing management et organisat° des entreprises,C103,104,WLW,1° Comptabilité
2024-01-22,13:30,30,Communication,J105,103,WLW,1° Droit
2024-01-22,13:30,30,Communication,J105,105,WLW,1° Droit
2024-01-22,13:30,30,Communication,J105,106,WLW,1° Droit
2024-01-22,13:30,30,Anglais premier quadrimestre,J106EN1,R26,WLW,1° Droit
2024-01-22,13:30,30,Séminaire de communication interculturelle,X1103,A01,WLW,1° International Business
2024-01-22,13:30,30,Séminaire de communication interculturelle,X1103,A02,WLW,1° International Business
2024-01-22,13:30,30,Séminaire de communication interculturelle,X1103,A03,WLW,1° International Business
2024-01-22,13:30,30,Séminaire de communication interculturelle,X1103,A04,WLW,1° International Business
2024-01-22,13:30,30,Séminaire de communication interculturelle,X1103,BA05,WLW,1° International Business
2024-01-22,13:30,30,Séminaire de communication interculturelle,X1103,BA06,WLW,1° International Business
2024-01-22,13:30,30,Séminaire de communication interculturelle,X1103,BR 01&02,WLW,1° International Business
2024-01-22,13:30,30,Séminaire de communication interculturelle,X1103,R23,WLW,1° International Business
2024-01-22,13:30,90,Marketing 1,AM1MK,L134,LLN,1° Management du tourisme et des loisirs
2024-01-22,13:30,90,Marketing 1,AM1MK,LA01,LLN,1° Management du tourisme et des loisirs
2024-01-22,13:30,30,Approche du consommateur,MK1081,101,WLW,1° Marketing
2024-01-22,13:30,30,Approche du consommateur,MK1081,208,WLW,1° Marketing
2024-01-22,13:30,30,Approche du consommateur,MK1081,209,WLW,1° Marketing
2024-01-22,13:30,30,Anglais premier quadrimestre,MK111EN1,124,WLW,1° Marketing
2024-01-22,13:30,30,Anglais premier quadrimestre,MK111EN1,L220,LLN,1° Marketing
2024-01-22,13:30,30,Anglais premier quadrimestre,MK111EN1,L221,LLN,1° Marketing
2024-01-22,13:30,30,Anglais premier quadrimestre,MK111EN1,LR13,LLN,1° Marketing
2024-01-22,13:30,30,Anglais premier quadrimestre,MK111EN1,LR14,LLN,1° Marketing
2024-01-22,13:30,30,Anglais premier quadrimestre,MK111EN1,LR15,LLN,1° Marketing
2024-01-22,13:30,30,Néerlandais premier quadrimestre,MK112NL1,107,WLW,1° Marketing
2024-01-22,13:30,30,Néerlandais premier quadrimestre,MK112NL1,Teams Oral,WLW,1° Marketing
2024-01-22,13:30,30,Néerlandais des affaires 1 premier quadrimestre,C210NL1,207,WLW,2° Comptabilité
2024-01-22,13:30,60,Informatique juridique et données personnelles,J2051,Teams Oral,WLW,2° Droit
2024-01-22,13:30,60,Anglais juridique I,J2061,S26,WLW,2° Droit
2024-01-22,13:30,30,T.P. en commerce international II,X2012,201,WLW,2° International Business
2024-01-22,13:30,30,T.P. en commerce international II,X2012,203,WLW,2° International Business
2024-01-22,13:30,30,T.P. en commerce international II,X2012,204,WLW,2° International Business
2024-01-22,13:30,30,T.P. en commerce international II,X2012,205,WLW,2° International Business
2024-01-22,13:30,60,Anglais II,T209,L124,LLN,2° Technologie de l'informatique
2024-01-22,13:30,60,Anglais II,T209,L125,LLN,2° Technologie de l'informatique
2024-01-22,13:30,15,Introduction aux progiciels de gestion intégrés,C3073GEST,LR09,LLN,3° Comptabilité
2024-01-22,13:30,30,Néerlandais des affaires 2,C303NL,125,WLW,3° Comptabilité
2024-01-22,13:30,30,Le monde numérique,J305MN,S24,WLW,3° Droit
2024-01-22,13:30,30,Le secteur public,J305PUB,S22,WLW,3° Droit
2024-01-22,13:30,60,Le monde de l'entreprise,J305ENT,SPV3,WLW,3° Droit
2024-01-22,13:30,20,Corporate communication and negotiation,B301,206,WLW,3° e-business
2024-01-22,13:30,20,Corporate communication and negotiation,B301,LR08,LLN,3° e-business
2024-01-22,13:30,45,Management of an e-commerce project,B3041EC,S25,WLW,3° e-business
2024-01-22,13:30,60,International Markets (Arab World),X3032AMAR,R04,WLW,3° International Business
2024-01-22,13:30,60,International Markets (USA),X3032AMUS,R03,WLW,3° International Business
2024-01-22,13:45,90,Marketing 1,AM1MK,-2 SALLE,EUR,1° Management du tourisme et des loisirs
2024-01-22,13:45,90,Marketing 1,AM1MK,03-04,EUR,1° Management du tourisme et des loisirs
2024-01-22,14:0,40,Maintenance électrique industrielle,E2162,S4LE,SCH,2° Electromécanique
2024-01-22,14:30,60,Communication,C1091,A01,WLW,1° Comptabilité
2024-01-22,14:30,60,Communication,C1091,A02,WLW,1° Comptabilité
2024-01-22,14:30,60,Communication,C1091,A03,WLW,1° Comptabilité
2024-01-22,14:30,60,Communication,C1091,A04,WLW,1° Comptabilité
2024-01-22,14:30,60,Communication,C1091,BR 01&02,WLW,1° Comptabilité
2024-01-22,14:30,60,Communication,C1091,L134,LLN,1° Comptabilité
2024-01-22,14:30,60,Communication,C1091,LA02,LLN,1° Comptabilité
2024-01-22,14:30,60,Communication,C1091,R23,WLW,1° Comptabilité
2024-01-22,14:30,120,Data analysis appliquée à la supply chain,DISC2,R25,WLW,3° Digital Integrated Supply Chain
2024-01-22,8:30,120,Communication écrite en Néerlandais,AE1NE,03-04,EUR,1° Assistant de direction
2024-01-22,8:30,120,Communication écrite en Néerlandais,AE1NE,11 (informatique),EUR,1° Assistant de direction
2024-01-22,8:30,120,Communication écrite en Néerlandais,AE1NE,22-23,EUR,1° Assistant de direction
2024-01-22,8:30,60,Marketing management et organisat° des entreprises,C103,103,WLW,1° Comptabilité
2024-01-22,8:30,30,Communication,J105,104,WLW,1° Droit
2024-01-22,8:30,30,Communication,J105,105,WLW,1° Droit
2024-01-22,8:30,30,Communication,J105,106,WLW,1° Droit
2024-01-22,8:30,30,Communication,J105,107,WLW,1° Droit
2024-01-22,8:30,30,Néerlandais premier quadrimestre,B110NL1,S29,WLW,1° e-business
2024-01-22,8:30,30,Anglais premier quadrimestre,B111EN1,S28,WLW,1° e-business
2024-01-22,8:30,60,Anglais premier quadrimestre,X112EN1,S23,WLW,1° International Business
2024-01-22,8:30,60,Anglais premier quadrimestre,X112EN1,S24,WLW,1° International Business
2024-01-22,8:30,60,Anglais premier quadrimestre,X112EN1,S26,WLW,1° International Business
2024-01-22,8:30,30,Approche du consommateur,MK1081,101,WLW,1° Marketing
2024-01-22,8:30,30,Approche du consommateur,MK1081,R04,WLW,1° Marketing
2024-01-22,8:30,30,Anglais premier quadrimestre,MK111EN1,206,WLW,1° Marketing
2024-01-22,8:30,30,Anglais premier quadrimestre,MK111EN1,L220,LLN,1° Marketing
2024-01-22,8:30,30,Anglais premier quadrimestre,MK111EN1,L221,LLN,1° Marketing
2024-01-22,8:30,30,Anglais premier quadrimestre,MK111EN1,LR13,LLN,1° Marketing
2024-01-22,8:30,30,Anglais premier quadrimestre,MK111EN1,LR14,LLN,1° Marketing
2024-01-22,8:30,30,Anglais premier quadrimestre,MK111EN1,LR15,LLN,1° Marketing
2024-01-22,8:30,30,Anglais premier quadrimestre,MK111EN1,S21,WLW,1° Marketing
2024-01-22,8:30,30,Néerlandais premier quadrimestre,MK112NL1,208,WLW,1° Marketing
2024-01-22,8:30,30,Néerlandais premier quadrimestre,MK112NL1,Teams Oral,WLW,1° Marketing
2024-01-22,8:30,120,Mathématique,T109,L125,LLN,1° Technologie de l'informatique
2024-01-22,8:30,120,Mathématique,T109,L134,LLN,1° Technologie de l'informatique
2024-01-22,8:30,120,Gestion budgétaire,C2152,124,WLW,2° Comptabilité
2024-01-22,8:30,120,Gestion budgétaire,C2152,125,WLW,2° Comptabilité
2024-01-22,8:30,120,Gestion budgétaire,C2152,127,WLW,2° Comptabilité
2024-01-22,8:30,120,Gestion budgétaire,C2152,128,WLW,2° Comptabilité
2024-01-22,8:30,120,Gestion budgétaire,C2152,L115,LLN,2° Comptabilité
2024-01-22,8:30,120,Gestion budgétaire,C2152,L118,LLN,2° Comptabilité
2024-01-22,8:30,120,Gestion budgétaire,C2152,L120,LLN,2° Comptabilité
2024-01-22,8:30,60,Informatique juridique et données personnelles,J2051,Teams Oral,WLW,2° Droit
2024-01-22,8:30,60,Websites creation,B2182EN,A02,WLW,2° e-business
2024-01-22,8:30,60,Websites creation,B2182EN,R23,WLW,2° e-business
2024-01-22,8:30,60,Création de sites web,B2182FR,A01,WLW,2° e-business
2024-01-22,8:30,60,Création de sites web,B2182FR,L134,LLN,2° e-business
2024-01-22,8:30,60,Création de sites web,B2182FR,LA02,LLN,2° e-business
2024-01-22,8:30,60,Création de sites web,B2182FR,R23,WLW,2° e-business
2024-01-22,8:30,90,Fabrication mécanique,E2024,S13,SCH,2° Electromécanique
2024-01-22,8:30,90,Fabrication mécanique,E2024,S30 (sch),SCH,2° Electromécanique
2024-01-22,8:30,30,T.P. en commerce international II,X2012,201,WLW,2° International Business
2024-01-22,8:30,30,T.P. en commerce international II,X2012,203,WLW,2° International Business
2024-01-22,8:30,30,T.P. en commerce international II,X2012,204,WLW,2° International Business
2024-01-22,8:30,30,T.P. en commerce international II,X2012,205,WLW,2° International Business
2024-01-22,8:30,30,T.P. en commerce international II,X2012,207,WLW,2° International Business
2024-01-22,8:30,30,Néerlandais des affaires premier quadrimestre,MK205NL1,LR12,LLN,2° Marketing
2024-01-22,8:30,90,Régulation industrielle,A3031,S22 (sch),SCH,3° Automatisation
2024-01-22,8:30,30,Anglais des affaires 2,C303EN,209,WLW,3° Comptabilité
2024-01-22,8:30,20,Corporate communication and negotiation,B301,LR08,LLN,3° e-business
2024-01-22,8:30,20,Corporate communication and negotiation,B301,S22,WLW,3° e-business
2024-01-22,8:30,20,Corporate communication and negotiation,B301,S27,WLW,3° e-business
2024-01-22,8:30,45,Management of an e-commerce project,B3041EC,S25,WLW,3° e-business
2024-01-22,8:30,30,Bureau d’études HVAC,E3041,S12,SCH,3° Electromécanique
2024-01-22,8:30,30,Labo HVAC,E3042,S12,SCH,3° Electromécanique
2024-01-22,8:30,120,Néerlandais des affaires II,X315NL,A03,WLW,3° International Business
2024-01-22,8:30,120,Néerlandais des affaires II,X315NL,A04,WLW,3° International Business
2024-01-22,8:30,3,Allemand : Marketing des Arts et de la Culture,MK3031MAC,R26,WLW,3° Marketing
2024-01-22,8:30,30,Allemand : Entrepreneuriat et innovation,MK3031GEST,R26,WLW,3° Marketing
2024-01-22,8:30,30,Allemand : International Business Development,MK3031MIN,R26,WLW,3° Marketing
2024-01-22,8:30,30,Allemand : (e-)Retail Management,MK3031RM,R26,WLW,3° Marketing
2024-01-22,8:30,75,Allemand : Entrepreneuriat et innovation,MK3031GEST,R26,WLW,3° Marketing
2024-01-22,8:30,75,Allemand : Marketing des Arts et de la Culture,MK3031MAC,R26,WLW,3° Marketing
2024-01-22,8:30,75,Allemand : International Business Development,MK3031MIN,R26,WLW,3° Marketing
2024-01-22,8:30,75,Allemand : (e-)Retail Management,MK3031RM,R26,WLW,3° Marketing
2024-01-22,9:0,60,Marketing management et organisat° des entreprises,C103,LR07,LLN,1° Comptabilité
2024-01-22,9:0,60,Le monde de l'entreprise,J305ENT,SPV3,WLW,3° Droit
2024-01-22,9:30,30,Communication en Italien,AE2IT,21,EUR,2° Assistant de direction
2024-01-22,9:30,30,Communication en Italien,AM2IT,34,EUR,2° Management du tourisme et des loisirs
2024-01-23,10:0,90,TVA et Fiscalités indirectes 2,C3073FISC,A01,WLW,3° Comptabilité
2024-01-23,10:0,90,TVA et Fiscalités indirectes 2,C3073FISC,L124,LLN,3° Comptabilité
2024-01-23,10:0,90,TVA et Fiscalités indirectes 2,C3073FISC,L125,LLN,3° Comptabilité
2024-01-23,10:0,90,TVA et Fiscalités indirectes 2,C3073FISC,L134,LLN,3° Comptabilité
2024-01-23,10:0,90,TVA et Fiscalités indirectes 2,C3073FISC,R23,WLW,3° Comptabilité
2024-01-23,10:0,120,Le monde civil et pénal,J305CP,R24,WLW,3° Droit
2024-01-23,10:0,120,Le secteur public,J305PUB,R23,WLW,3° Droit
2024-01-23,10:0,120,Le secteur public,J305PUB,R25,WLW,3° Droit
2024-01-23,10:15,90,Langages orientés web,B1221,124,WLW,1° e-business
2024-01-23,10:15,90,Langages orientés web,B1221,125,WLW,1° e-business
2024-01-23,10:15,90,Langages orientés web,B1221,127,WLW,1° e-business
2024-01-23,10:15,90,Langages orientés web,B1221,128,WLW,1° e-business
2024-01-23,10:15,90,Langages orientés web,B1221,202,WLW,1° e-business
2024-01-23,10:15,90,Langages orientés web,B1221,L115,LLN,1° e-business
2024-01-23,10:15,90,Langages orientés web,B1221,L118,LLN,1° e-business
2024-01-23,10:15,90,Langages orientés web,B1221,L120,LLN,1° e-business
2024-01-23,10:15,90,Langages orientés web,B1221,L121,LLN,1° e-business
2024-01-23,10:15,90,Langages orientés web,B1221,R30,WLW,1° e-business
2024-01-23,10:45,30,Communication en Espagnol,AE2ES,26,EUR,2° Assistant de direction
2024-01-23,10:45,30,Bureau d’études HVAC,E3041,S12,SCH,3° Electromécanique
2024-01-23,10:45,30,Labo HVAC,E3042,S12,SCH,3° Electromécanique
2024-01-23,13:30,30,Néerlandais premier quadrimestre,C111NL1,104,WLW,1° Comptabilité
2024-01-23,13:30,60,Marketing management et organisat° des entreprises,C103,101,WLW,1° Comptabilité
2024-01-23,13:30,60,Marketing management et organisat° des entreprises,C103,103,WLW,1° Comptabilité
2024-01-23,13:30,30,Néerlandais premier quadrimestre,J107NL1,206,WLW,1° Droit
2024-01-23,13:30,30,Soft skills au service de l'entreprise,B1211,LR08,LLN,1° e-business
2024-01-23,13:30,90,Langages orientés web,B1221,124,WLW,1° e-business
2024-01-23,13:30,90,Langages orientés web,B1221,125,WLW,1° e-business
2024-01-23,13:30,90,Langages orientés web,B1221,127,WLW,1° e-business
2024-01-23,13:30,90,Langages orientés web,B1221,128,WLW,1° e-business
2024-01-23,13:30,90,Langages orientés web,B1221,202,WLW,1° e-business
2024-01-23,13:30,90,Langages orientés web,B1221,R30,WLW,1° e-business
2024-01-23,13:30,30,Communication en espagnol,AM1ES,LR10,LLN,1° Management du tourisme et des loisirs
2024-01-23,13:30,30,Approche du consommateur,MK1081,LR15,LLN,1° Marketing
2024-01-23,13:30,75,Réseaux I (Théorie),T1111,L115,LLN,1° Technologie de l'informatique
